Source;Target;Partition;model;Resize;dropoutTrain;dropoutVal;Repetitions;Combination;VoteTH;BinTH;TotalGTBoxes;F1;IoU;Prec;Recall;TP;FP;FN;TP-norm;FP-norm;FN-norm;mAP;COCO
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;500;votes;0.25;0.7;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.2;500;votes;0.5;0.5;290;0.9395017793594306;0.8599704932812662;0.9705882352941176;0.9103448275862069;264.0;8;26;0.9103448275862069;0.029411764705882353;0.0896551724137931;0.8176050186157227;0.5106969475746155
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;500;votes;0.5;0.5;144;0;0;0.0;0.0;0.0;0;144;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;500;votes;0.5;0.5;289;0.932142857142857;0.8746343499938455;0.9630996309963099;0.903114186851211;261.0;10;28;0.903114186851211;0.03690036900369004;0.09688581314878893;0.8732345700263977;0.6417117118835449
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;500;votes;0.5;0.5;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.2;500;votes;0.75;0.15;290;0.9269162210338682;0.8466147169685707;0.959409594095941;0.896551724137931;260.0;11;30;0.896551724137931;0.04059040590405904;0.10344827586206896;0.6071166396141052;0.338295042514801
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;500;votes;0.75;0.15;144;0;0;0.0;0.0;0.0;0;144;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;500;votes;0.75;0.15;289;0.9269162210338681;0.8512851342570962;0.9558823529411765;0.8996539792387543;260.0;12;29;0.8996539792387543;0.04411764705882353;0.10034602076124567;0.863213300704956;0.5944172739982605
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;500;votes;0.75;0.15;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.2;500;votes;1.0;0.9;290;0;0;0.0;0.0;0.0;0;290;0.0;0.0;1.0;0.0;0.0
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;500;votes;1.0;0.9;144;0;0;0.0;0.0;0.0;0;144;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;500;votes;1.0;0.9;289;0;0;0.0;0.0;0.0;0;289;0.0;0.0;1.0;0.0;0.0
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.2;500;votes;1.0;0.9;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.3;500;votes;0.25;0.65;290;0.9428571428571428;0.8594176287731174;0.9777777777777777;0.9103448275862069;264.0;6;26;0.9103448275862069;0.022222222222222223;0.0896551724137931;0.8136787414550781;0.5058533549308777
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.3;500;votes;0.25;0.65;144;0;0;0.0;0.0;0.0;0;144;0.0;0.0;1.0;0.0;0.0
